question_type,level_1,document_id,document_source,document_url,category,umls_cui,umls_semantic_types,umls_semantic_group,synonyms,question_id,question_focus,question,answer
treatment,3389,0000131,GHR,https://ghr.nlm.nih.gov/condition/bloom-syndrome,,C0005859,T019|T047,Disorders,Bloom-Torre-Machacek syndrome|Bloom's syndrome|congenital telangiectatic erythema,0000131-5,Bloom syndrome,What are the treatments for Bloom syndrome?,These resources address the diagnosis or management of Bloom syndrome: - Gene Review: Gene Review: Bloom's Syndrome - Genetic Testing Registry: Bloom syndrome - MedlinePlus Encyclopedia: Short Stature These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,11749,0000036,NINDS,http://www.ninds.nih.gov/disorders/dysautonomia/dysautonomia.htm,,C0013363|C1145628,T047,Disorders,,0000036-2,Dysautonomia,What are the treatments for Dysautonomia?,"There is usually no cure for dysautonomia. Secondary forms may improve with treatment of the underlying disease. In many cases treatment of primary dysautonomia is symptomatic and supportive. Measures to combat orthostatic hypotension include elevation of the head of the bed, water bolus (rapid infusion of water given intravenously), a high-salt diet, and drugs such as fludrocortisone and midodrine."
treatment,2894,0000297,GHR,https://ghr.nlm.nih.gov/condition/donohue-syndrome,,C0265344,T047,Disorders,Donohue's syndrome|leprechaunism|leprechaunism syndrome,0000297-5,Donohue syndrome,What are the treatments for Donohue syndrome?,These resources address the diagnosis or management of Donohue syndrome: - Genetic Testing Registry: Leprechaunism syndrome These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,5239,0000409,GHR,https://ghr.nlm.nih.gov/condition/gitelman-syndrome,,C0268450,T047,Disorders,"familial hypokalemia-hypomagnesemia|Gitelman's syndrome|GS|hypokalemia-hypomagnesemia, primary renotubular, with hypocalciuria|tubular hypomagnesemia-hypokalemia with hypocalcuria",0000409-5,Gitelman syndrome,What are the treatments for Gitelman syndrome?,These resources address the diagnosis or management of Gitelman syndrome: - Genetic Testing Registry: Familial hypokalemia-hypomagnesemia These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,5179,0000151,GHR,https://ghr.nlm.nih.gov/condition/cardiofaciocutaneous-syndrome,,C1275081,T019,Disorders,cardio-facio-cutaneous syndrome|CFC syndrome,0000151-5,cardiofaciocutaneous syndrome,What are the treatments for cardiofaciocutaneous syndrome?,These resources address the diagnosis or management of cardiofaciocutaneous syndrome: - Gene Review: Gene Review: Cardiofaciocutaneous Syndrome - Genetic Testing Registry: Cardiofaciocutaneous syndrome These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,34436,0000146,NIDDK,http://www.niddk.nih.gov/health-information/health-topics/kidney-disease/growth-failure-in-children-with-kidney-disease/Pages/facts.aspx,,C0878787|C0015544|C1561643|C0403447,T047,Disorders,,0000146-4,Growth Failure in Children with Chronic Kidney Disease,What are the treatments for Growth Failure in Children with Chronic Kidney Disease?,"Health care providers treat growth failure in children with CKD with
 
- changes in eating, diet, and nutrition - medications - growth hormone therapy
 
Most children with growth failure grow to about one-third of their adult height within the first two years of life; therefore, it is important to start treatment for growth failure early.1"
treatment,3069,0000444,GHR,https://ghr.nlm.nih.gov/condition/gyrate-atrophy-of-the-choroid-and-retina,,C0018425,T047,Disorders,gyrate atrophy|HOGA|hyperornithinemia with gyrate atrophy of choroid and retina|OAT deficiency|OKT deficiency|ornithine aminotransferase deficiency|ornithine-delta-aminotransferase deficiency|ornithine keto acid aminotransferase deficiency|Ornithinemia with gyrate atrophy,0000444-5,gyrate atrophy of the choroid and retina,What are the treatments for gyrate atrophy of the choroid and retina?,These resources address the diagnosis or management of gyrate atrophy: - Baby's First Test - Genetic Testing Registry: Ornithine aminotransferase deficiency These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,2289,0000926,GHR,https://ghr.nlm.nih.gov/condition/spastic-paraplegia-type-15,,C0037772,T047,Disorders,autosomal recessive spastic paraplegia 15|Kjellin syndrome|spastic paraplegia and retinal degeneration|SPG15,0000926-5,spastic paraplegia type 15,What are the treatments for spastic paraplegia type 15?,"These resources address the diagnosis or management of spastic paraplegia type 15: - Gene Review: Gene Review: Hereditary Spastic Paraplegia Overview - Spastic Paraplegia Foundation, Inc: Treatments and Therapies These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care"
treatment,1719,0000673,GHR,https://ghr.nlm.nih.gov/condition/muckle-wells-syndrome,,C0268390,T047,Disorders,familial amyloid nephropathy with urticaria and deafness|MWS|UDA syndrome|urticaria-deafness-amyloidosis syndrome,0000673-5,Muckle-Wells syndrome,What are the treatments for Muckle-Wells syndrome?,These resources address the diagnosis or management of Muckle-Wells syndrome: - Genetic Testing Registry: Familial amyloid nephropathy with urticaria AND deafness These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,9272,0006423,GARD,https://rarediseases.info.nih.gov/gard/6843/wernicke-korsakoff-syndrome,,C0349464,T048,Disorders,Transketolase defect|Wernicke's encephalopathy|Alcohol induced encephalopathy|Korsakoff's amnesic syndrome,0006423-3,Wernicke-Korsakoff syndrome,What are the treatments for Wernicke-Korsakoff syndrome?,
treatment,4564,0001089,GHR,https://ghr.nlm.nih.gov/condition/3-hydroxy-3-methylglutaryl-coa-lyase-deficiency,,C1291557|C0268601,T047,Disorders,3-hydroxy-3-methylglutaryl-coenzyme A lyase deficiency|3-OH 3-CH3 glutaric aciduria|3-OH 3-methyl glutaric aciduria|3HMG|Deficiency of hydroxymethylglutaryl-CoA lyase|HMG|HMG-CoA lyase deficiency|Hydroxymethylglutaric aciduria,0001089-5,3-hydroxy-3-methylglutaryl-CoA lyase deficiency,What are the treatments for 3-hydroxy-3-methylglutaryl-CoA lyase deficiency?,These resources address the diagnosis or management of HMG-CoA lyase deficiency: - Baby's First Test - Genetic Testing Registry: Deficiency of hydroxymethylglutaryl-CoA lyase These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,11761,0000208,NINDS,http://www.ninds.nih.gov/disorders/myopathy/myopathy.htm,,C0026848,T047,Disorders,,0000208-2,Myopathy,What are the treatments for Myopathy?,"Treatments for the myopathies depend on the disease or condition and specific causes. Supportive and symptomatic treatment may be the only treatment available or necessary for some disorders. Treatment for other disorders may include drug therapy, such as immunosuppressives, physical therapy, bracing to support weakened muscles, and surgery."
treatment,5384,0000795,GHR,https://ghr.nlm.nih.gov/condition/phosphoglycerate-mutase-deficiency,,C0268149,T047,Disorders,deficiency mutase phosphoglycerate|glycogen storage disease X|GSD X|GSD10|GSDX|myopathy due to phosphoglycerate mutase deficiency|PGAM deficiency|PGAMM deficiency,0000795-5,phosphoglycerate mutase deficiency,What are the treatments for phosphoglycerate mutase deficiency?,These resources address the diagnosis or management of phosphoglycerate mutase deficiency: - Genetic Testing Registry: Glycogen storage disease type X These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,1154,0000401,GHR,https://ghr.nlm.nih.gov/condition/geleophysic-dysplasia,,C3489726,T019,Disorders,geleophysic dwarfism,0000401-5,geleophysic dysplasia,What are the treatments for geleophysic dysplasia?,These resources address the diagnosis or management of geleophysic dysplasia: - Gene Review: Gene Review: Geleophysic Dysplasia - Genetic Testing Registry: Geleophysic dysplasia 2 - MedlinePlus Encyclopedia: Short Stature These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,9848,0004090,GARD,https://rarediseases.info.nih.gov/gard/9920/mitochondrial-neurogastrointestinal-encephalopathy-syndrome,,C0085584|C0872218,T047,Disorders,MNGIE|Myoneurogastrointestinal encephalopathy syndrome|MNGIE syndrome|Oculogastrointestinal muscular dystrophy|OGIMD,0004090-4,Mitochondrial neurogastrointestinal encephalopathy syndrome,What are the treatments for Mitochondrial neurogastrointestinal encephalopathy syndrome?,"References John M Shoffner. Mitochondrial Neurogastrointestinal Encephalopathy Disease. GeneReviews. May 11, 2010; http://www.ncbi.nlm.nih.gov/books/NBK1179/. Accessed 3/27/2011."
treatment,4419,0000751,GHR,https://ghr.nlm.nih.gov/condition/ophthalmo-acromelic-syndrome,,C0599973,T019,Disorders,anophthalmia-syndactyly|anophthalmia-Waardenburg syndrome|anophthalmos-limb anomalies syndrome|anophthalmos with limb anomalies|microphthalmia with limb anomalies|OAS|ophthalmoacromelic syndrome|syndactyly-anophthalmos syndrome|Waardenburg anophthalmia syndrome,0000751-5,ophthalmo-acromelic syndrome,What are the treatments for ophthalmo-acromelic syndrome?,These resources address the diagnosis or management of ophthalmo-acromelic syndrome: - Genetic Testing Registry: Anophthalmos with limb anomalies These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,24,0000940,GHR,https://ghr.nlm.nih.gov/condition/spinocerebellar-ataxia-type-3,,C0024408,T047,Disorders,Azorean ataxia|Azorean disease|Machado-Joseph disease|MJD|SCA3,0000940-5,spinocerebellar ataxia type 3,What are the treatments for spinocerebellar ataxia type 3?,These resources address the diagnosis or management of SCA3: - Gene Review: Gene Review: Spinocerebellar Ataxia Type 3 - Genetic Testing Registry: Azorean disease These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care
treatment,15356,0000059,NIHSeniorHealth,http://nihseniorhealth.gov/psoriasis/toc.html,,C0033860,T047,Disorders,,0000059-17,Psoriasis,What are the treatments for Psoriasis?,"Topical treatments are those that are applied directly to the skin. Topical treatments for psoriasis include - salicylic acid, - steroid-based creams - calcipotriene-containing ointment - anthralin - coal-tar ointments and shampoos - and vitamin D analogues. salicylic acid, steroid-based creams calcipotriene-containing ointment anthralin coal-tar ointments and shampoos and vitamin D analogues."
treatment,9813,0003070,GARD,https://rarediseases.info.nih.gov/gard/10917/hypomyelination-with-atrophy-of-basal-ganglia-and-cerebellum,,C0544820|C0333641,T046,Disorders,"H-ABC|Leukodystrophy, hypomyelinating, 6|HLD6|Leukodystrophy, hypomyelinating, with atrophy of the basal ganglia and cerebellum|HABC|Hereditary ataxia|Leukodystrophy|Spinocerebellar ataxia",0003070-5,Hypomyelination with atrophy of basal ganglia and cerebellum,What are the treatments for Hypomyelination with atrophy of basal ganglia and cerebellum?,"Unfortunately, there is no known cure for hypomyelination with atrophy of basal ganglia and cerebellum (H-ABC). However, there is a case report of one patient's movement difficulties improving somewhat after he took the medication levodopa-carbidopa. Another patient showed improvement in movement symptoms after taking folinic acid supplements."
